user_id,age,country,religion,continent
53243,61.0,usa,christian,n_america
36551,38.0,germany,christian,europe
269489,23.0,usa,christian,n_america
62046,35.0,usa,christian,n_america
94961,18.0,usa,christian,n_america
97379,41.0,usa,christian,n_america
143907,46.0,usa,christian,n_america
265066,55.0,england,christian,europe
182494,27.0,usa,christian,n_america
36574,33.0,usa,christian,n_america
36576,25.0,usa,christian,n_america
36590,42.0,usa,christian,n_america
36597,58.0,usa,christian,n_america
275755,34.0,usa,christian,n_america
66839,32.0,usa,christian,n_america
115547,24.0,usa,christian,n_america
192693,66.0,usa,christian,n_america
276905,22.0,canada,christian,n_america
165812,32.0,usa,christian,n_america
77904,24.0,usa,christian,n_america
58366,39.0,usa,christian,n_america
239357,46.0,usa,christian,n_america
164264,74.0,usa,christian,n_america
64237,39.0,usa,christian,n_america
226160,61.0,usa,christian,n_america
62401,33.0,canada,christian,n_america
190824,45.0,australia,christian,ause
240269,61.0,usa,christian,n_america
220919,20.0,usa,christian,n_america
221139,44.0,usa,christian,n_america
119853,46.0,usa,christian,n_america
173772,28.0,usa,christian,n_america
102136,55.0,usa,christian,n_america
101312,47.0,usa,christian,n_america
172842,23.0,canada,christian,n_america
94172,33.0,usa,christian,n_america
147362,24.0,usa,christian,n_america
236306,47.0,australia,christian,ause
159265,50.0,canada,christian,n_america
194192,57.0,usa,christian,n_america
72658,45.0,usa,christian,n_america
88640,74.0,usa,christian,n_america
139846,47.0,usa,christian,n_america
267481,38.0,usa,christian,n_america
64548,20.0,usa,christian,n_america
263259,16.0,australia,christian,ause
156558,66.0,usa,christian,n_america
271645,30.0,usa,christian,n_america
156402,52.0,usa,christian,n_america
60426,18.0,usa,christian,n_america
105716,38.0,usa,christian,n_america
120905,70.0,usa,christian,n_america
121923,43.0,usa,christian,n_america
146710,20.0,canada,christian,n_america
170735,37.0,usa,christian,n_america
163695,19.0,usa,christian,n_america
202245,46.0,usa,christian,n_america
90639,57.0,usa,christian,n_america
47417,45.0,usa,christian,n_america
52779,33.0,usa,christian,n_america
240080,27.0,others,others,others
157559,40.0,usa,christian,n_america
164923,32.0,usa,christian,n_america
130534,42.0,usa,christian,n_america
46947,61.0,usa,christian,n_america
90354,50.0,usa,christian,n_america
93930,60.0,usa,christian,n_america
213070,46.0,usa,christian,n_america
266112,38.0,usa,christian,n_america
277271,49.0,usa,christian,n_america
189515,51.0,usa,christian,n_america
172954,37.0,canada,christian,n_america
213890,28.0,usa,christian,n_america
102467,36.0,usa,christian,n_america
61323,46.0,canada,christian,n_america
56885,25.0,england,christian,europe
258914,30.0,usa,christian,n_america
36666,18.0,usa,christian,n_america
36671,38.0,england,christian,europe
89332,42.0,sweden,christian,europe
90112,37.0,england,christian,europe
36675,25.0,phillipines,christian,en_asia
206490,47.0,usa,christian,n_america
235819,37.0,usa,christian,n_america
155177,28.0,canada,christian,n_america
181511,55.0,usa,christian,n_america
163274,66.0,usa,christian,n_america
158676,28.0,usa,christian,n_america
223290,37.0,usa,christian,n_america
142193,18.0,usa,christian,n_america
77799,30.0,australia,christian,ause
74941,29.0,australia,christian,ause
147465,25.0,australia,christian,ause
249684,15.0,australia,christian,ause
149556,41.0,usa,christian,n_america
209757,39.0,england,christian,europe
36733,52.0,malaysia,islam,islam
36739,36.0,usa,christian,n_america
84980,10.0,usa,christian,n_america
189440,25.0,netherlands,christian,europe
36753,14.0,usa,christian,n_america
36758,35.0,usa,christian,n_america
45222,22.0,usa,christian,n_america
104048,16.0,usa,christian,n_america
275723,19.0,usa,christian,n_america
36793,62.0,usa,christian,n_america
36799,47.0,canada,christian,n_america
36812,53.0,usa,christian,n_america
243664,27.0,australia,christian,ause
55711,36.0,usa,christian,n_america
248663,23.0,germany,christian,europe
251756,41.0,usa,christian,n_america
179438,38.0,usa,christian,n_america
57205,42.0,usa,christian,n_america
169209,28.0,usa,christian,n_america
190381,23.0,usa,christian,n_america
52835,45.0,canada,christian,n_america
114345,36.0,usa,christian,n_america
115868,16.0,usa,christian,n_america
122285,34.0,usa,christian,n_america
151621,38.0,usa,christian,n_america
84247,34.0,usa,christian,n_america
101774,30.0,england,christian,europe
247287,22.0,usa,christian,n_america
112924,29.0,usa,christian,n_america
42669,33.0,usa,christian,n_america
120886,49.0,canada,christian,n_america
153523,48.0,usa,christian,n_america
248883,39.0,usa,christian,n_america
268955,35.0,england,christian,europe
210368,47.0,usa,christian,n_america
91477,34.0,usa,christian,n_america
177814,27.0,usa,christian,n_america
125345,25.0,usa,christian,n_america
125410,48.0,usa,christian,n_america
140203,54.0,australia,christian,ause
233974,64.0,usa,christian,n_america
142169,25.0,usa,christian,n_america
189572,38.0,usa,christian,n_america
277256,65.0,usa,christian,n_america
209972,28.0,canada,christian,n_america
189677,41.0,usa,christian,n_america
83060,32.0,usa,christian,n_america
73247,13.0,usa,christian,n_america
78909,27.0,usa,christian,n_america
180647,26.0,phillipines,christian,en_asia
113967,57.0,usa,christian,n_america
57756,24.0,usa,christian,n_america
138092,22.0,england,christian,europe
200230,26.0,usa,christian,n_america
271003,25.0,singapore,buddism,en_asia
213745,37.0,usa,christian,n_america
102810,29.0,usa,christian,n_america
261858,48.0,newzealand,christian,ause
277996,59.0,canada,christian,n_america
66580,55.0,usa,christian,n_america
264844,29.0,usa,christian,n_america
187284,74.0,usa,christian,n_america
41971,34.0,canada,christian,n_america
195415,39.0,usa,christian,n_america
97926,23.0,usa,christian,n_america
255696,13.0,usa,christian,n_america
91158,40.0,usa,christian,n_america
246462,27.0,usa,christian,n_america
166526,32.0,usa,christian,n_america
175987,31.0,usa,christian,n_america
139254,48.0,usa,christian,n_america
215726,29.0,usa,christian,n_america
194458,35.0,usa,christian,n_america
68121,33.0,usa,christian,n_america
141481,39.0,usa,christian,n_america
193866,48.0,usa,christian,n_america
43476,25.0,usa,christian,n_america
74838,22.0,singapore,buddism,en_asia
114564,42.0,canada,christian,n_america
36896,19.0,usa,christian,n_america
131054,16.0,newzealand,christian,ause
237274,49.0,canada,christian,n_america
87869,27.0,australia,christian,ause
203423,50.0,canada,christian,n_america
178293,60.0,usa,christian,n_america
48017,45.0,canada,christian,n_america
85639,35.0,canada,christian,n_america
193299,6.0,usa,christian,n_america
147100,52.0,usa,christian,n_america
99414,25.0,usa,christian,n_america
36998,59.0,usa,christian,n_america
38613,46.0,canada,christian,n_america
276327,28.0,italy,christian,europe
87885,28.0,malaysia,islam,islam
37020,61.0,usa,christian,n_america
112190,24.0,germany,christian,europe
134061,45.0,usa,christian,n_america
260486,20.0,usa,christian,n_america
37023,21.0,germany,christian,europe
125823,40.0,usa,christian,n_america
88935,38.0,germany,christian,europe
197436,36.0,italy,christian,europe
70019,30.0,italy,christian,europe
90533,18.0,italy,christian,europe
122193,41.0,italy,christian,europe
261683,24.0,italy,christian,europe
37058,22.0,usa,christian,n_america
37059,22.0,canada,christian,n_america
37070,21.0,usa,christian,n_america
37079,25.0,usa,christian,n_america
37085,23.0,usa,christian,n_america
132789,45.0,venezuela,christian,s_america
37114,38.0,norway,christian,europe
190607,53.0,usa,christian,n_america
37149,31.0,france,christian,europe
37153,60.0,newzealand,christian,ause
37175,48.0,usa,christian,n_america
37183,27.0,southafrica,christian,africa
40809,35.0,canada,christian,n_america
58985,34.0,usa,christian,n_america
37198,38.0,germany,christian,europe
226560,23.0,usa,christian,n_america
143451,21.0,canada,christian,n_america
214591,49.0,belgium,christian,europe
254780,19.0,usa,christian,n_america
130362,19.0,usa,christian,n_america
171227,40.0,australia,christian,ause
184714,43.0,usa,christian,n_america
68047,22.0,usa,christian,n_america
81863,40.0,usa,christian,n_america
153699,61.0,usa,christian,n_america
57395,16.0,usa,christian,n_america
109892,22.0,canada,christian,n_america
97783,39.0,usa,christian,n_america
148874,29.0,usa,christian,n_america
265434,31.0,usa,christian,n_america
113300,30.0,usa,christian,n_america
37339,49.0,germany,christian,europe
37346,42.0,usa,christian,n_america
37355,30.0,usa,christian,n_america
119558,23.0,usa,christian,n_america
37358,19.0,canada,christian,n_america
160038,31.0,france,christian,europe
37374,62.0,usa,christian,n_america
37384,42.0,usa,christian,n_america
124073,25.0,singapore,buddism,en_asia
144169,31.0,usa,christian,n_america
181933,38.0,usa,christian,n_america
263544,37.0,usa,christian,n_america
37409,40.0,usa,christian,n_america
37413,54.0,usa,christian,n_america
236504,52.0,usa,christian,n_america
247639,18.0,england,christian,europe
37424,64.0,usa,christian,n_america
37425,39.0,usa,christian,n_america
216040,52.0,usa,christian,n_america
209436,33.0,usa,christian,n_america
57990,35.0,england,christian,europe
218952,24.0,england,christian,europe
190566,30.0,france,christian,europe
116108,57.0,france,christian,europe
192457,41.0,france,christian,europe
156999,47.0,france,christian,europe
164186,33.0,usa,christian,n_america
77841,83.0,canada,christian,n_america
217741,17.0,spain,christian,europe
81820,26.0,mexico,christian,s_america
142410,40.0,australia,christian,ause
148337,41.0,usa,christian,n_america
211755,41.0,usa,christian,n_america
88496,27.0,england,christian,europe
128893,27.0,canada,christian,n_america
61751,17.0,usa,christian,n_america
269850,29.0,england,christian,europe
246810,25.0,france,christian,europe
263506,26.0,england,christian,europe
175259,25.0,england,christian,europe
159884,22.0,canada,christian,n_america
209445,31.0,canada,christian,n_america
174251,23.0,usa,christian,n_america
47280,37.0,england,christian,europe
37576,33.0,italy,christian,europe
161076,23.0,usa,christian,n_america
205193,21.0,usa,christian,n_america
113819,40.0,usa,christian,n_america
64532,21.0,usa,christian,n_america
37616,49.0,italy,christian,europe
37618,28.0,france,christian,europe
74103,43.0,usa,christian,n_america
37626,54.0,australia,christian,ause
132001,30.0,usa,christian,n_america
37641,20.0,usa,christian,n_america
224461,21.0,canada,christian,n_america
136428,21.0,usa,christian,n_america
103009,48.0,usa,christian,n_america
106569,46.0,usa,christian,n_america
244809,14.0,usa,christian,n_america
193021,46.0,usa,christian,n_america
136209,54.0,usa,christian,n_america
172334,36.0,canada,christian,n_america
37675,43.0,canada,christian,n_america
63163,44.0,germany,christian,europe
37694,21.0,usa,christian,n_america
272248,35.0,usa,christian,n_america
176976,29.0,usa,christian,n_america
111004,19.0,canada,christian,n_america
237005,17.0,usa,christian,n_america
106945,19.0,canada,christian,n_america
171644,33.0,argentina,christian,s_america
253969,54.0,austria,christian,europe
120756,54.0,usa,christian,n_america
168276,22.0,austria,christian,europe
37773,33.0,spain,christian,europe
37803,18.0,england,christian,europe
96336,58.0,usa,christian,n_america
37816,23.0,usa,christian,n_america
37839,36.0,uruguay,christian,s_america
37848,50.0,usa,christian,n_america
37849,50.0,phillipines,christian,en_asia
37851,13.0,newzealand,christian,ause
150892,67.0,usa,christian,n_america
114492,25.0,usa,christian,n_america
127220,73.0,usa,christian,n_america
208145,56.0,canada,christian,n_america
37940,57.0,germany,christian,europe
37946,37.0,usa,christian,n_america
164285,20.0,usa,christian,n_america
239984,34.0,usa,christian,n_america
55669,21.0,usa,christian,n_america
168925,15.0,newzealand,christian,ause
77452,39.0,canada,christian,n_america
138483,22.0,canada,christian,n_america
134081,26.0,usa,christian,n_america
236996,20.0,usa,christian,n_america
206660,23.0,usa,christian,n_america
108898,70.0,canada,christian,n_america
85087,18.0,usa,christian,n_america
264993,13.0,australia,christian,ause
228155,32.0,canada,christian,n_america
142640,51.0,usa,christian,n_america
55394,53.0,usa,christian,n_america
228459,29.0,usa,christian,n_america
95291,55.0,canada,christian,n_america
232654,18.0,usa,christian,n_america
226281,52.0,canada,christian,n_america
190757,45.0,canada,christian,n_america
153099,23.0,usa,christian,n_america
39895,53.0,canada,christian,n_america
103299,20.0,canada,christian,n_america
163895,47.0,canada,christian,n_america
189669,54.0,canada,christian,n_america
191492,40.0,canada,christian,n_america
37953,24.0,usa,christian,n_america
37956,40.0,usa,christian,n_america
37961,15.0,usa,christian,n_america
54073,29.0,usa,christian,n_america
162107,34.0,usa,christian,n_america
256347,25.0,usa,christian,n_america
260305,68.0,usa,christian,n_america
136383,14.0,usa,christian,n_america
125979,50.0,usa,christian,n_america
109914,43.0,usa,christian,n_america
37985,25.0,france,christian,europe
204486,41.0,usa,christian,n_america
38003,58.0,usa,christian,n_america
38006,23.0,austria,christian,europe
183999,19.0,england,christian,europe
273848,37.0,england,christian,europe
267910,49.0,england,christian,europe
78076,58.0,usa,christian,n_america
56116,39.0,canada,christian,n_america
259758,47.0,usa,christian,n_america
258496,26.0,usa,christian,n_america
272957,32.0,usa,christian,n_america
74458,45.0,usa,christian,n_america
249238,18.0,usa,christian,n_america
243699,43.0,usa,christian,n_america
165688,16.0,england,christian,europe
176952,22.0,usa,christian,n_america
117893,22.0,usa,christian,n_america
182890,27.0,usa,christian,n_america
115411,17.0,canada,christian,n_america
162302,21.0,england,christian,europe
245525,40.0,usa,christian,n_america
168314,29.0,usa,christian,n_america
192763,39.0,usa,christian,n_america
38028,36.0,usa,christian,n_america
255871,21.0,canada,christian,n_america
38082,25.0,usa,christian,n_america
237295,46.0,usa,christian,n_america
38148,37.0,usa,christian,n_america
66471,77.0,usa,christian,n_america
38165,46.0,usa,christian,n_america
84477,54.0,spain,christian,europe
115226,27.0,usa,christian,n_america
198342,22.0,usa,christian,n_america
210405,25.0,usa,christian,n_america
258479,49.0,usa,christian,n_america
152718,26.0,usa,christian,n_america
96280,31.0,usa,christian,n_america
97053,43.0,usa,christian,n_america
38242,55.0,england,christian,europe
38243,20.0,switzerland,christian,europe
38249,18.0,germany,christian,europe
141353,25.0,germany,christian,europe
38253,17.0,malaysia,islam,islam
38260,42.0,usa,christian,n_america
77482,59.0,canada,christian,n_america
104081,57.0,canada,christian,n_america
83595,29.0,usa,christian,n_america
199291,46.0,usa,christian,n_america
116873,47.0,usa,christian,n_america
109803,15.0,australia,christian,ause
185378,16.0,usa,christian,n_america
121191,33.0,usa,christian,n_america
196982,29.0,england,christian,europe
209837,42.0,canada,christian,n_america
234860,27.0,spain,christian,europe
39916,27.0,spain,christian,europe
207772,22.0,spain,christian,europe
143323,55.0,usa,christian,n_america
38305,32.0,france,christian,europe
38309,25.0,spain,christian,europe
38380,34.0,usa,christian,n_america
177739,24.0,belgium,christian,europe
38407,40.0,usa,christian,n_america
269872,51.0,australia,christian,ause
40726,28.0,canada,christian,n_america
118103,33.0,england,christian,europe
46224,29.0,australia,christian,ause
138043,44.0,usa,christian,n_america
38481,20.0,usa,christian,n_america
38493,46.0,usa,christian,n_america
183062,40.0,france,christian,europe
247847,19.0,france,christian,europe
38505,34.0,canada,christian,n_america
38527,75.0,usa,christian,n_america
268523,40.0,australia,christian,ause
100397,49.0,canada,christian,n_america
209649,31.0,usa,christian,n_america
270153,19.0,canada,christian,n_america
259973,28.0,canada,christian,n_america
190803,56.0,australia,christian,ause
38564,37.0,germany,christian,europe
98702,20.0,spain,christian,europe
156679,14.0,spain,christian,europe
160150,44.0,spain,christian,europe
152719,40.0,canada,christian,n_america
38634,21.0,england,christian,europe
38642,69.0,usa,christian,n_america
38643,21.0,england,christian,europe
38647,35.0,japan,buddism,e_asia
224642,34.0,usa,christian,n_america
112783,33.0,usa,christian,n_america
98740,42.0,usa,christian,n_america
52291,36.0,canada,christian,n_america
274075,20.0,germany,christian,europe
111737,22.0,canada,christian,n_america
248076,35.0,usa,christian,n_america
38743,60.0,canada,christian,n_america
178085,56.0,england,christian,europe
188122,18.0,usa,christian,n_america
132680,61.0,canada,christian,n_america
195933,44.0,usa,christian,n_america
110358,42.0,usa,christian,n_america
130472,44.0,australia,christian,ause
106661,34.0,usa,christian,n_america
38787,30.0,usa,christian,n_america
64188,38.0,usa,christian,n_america
270198,15.0,usa,christian,n_america
131871,18.0,usa,christian,n_america
113120,49.0,australia,christian,ause
198169,39.0,usa,christian,n_america
267243,30.0,usa,christian,n_america
79298,35.0,germany,christian,europe
146794,39.0,germany,christian,europe
274954,20.0,usa,christian,n_america
38810,30.0,southafrica,christian,africa
86665,28.0,england,christian,europe
205951,21.0,england,christian,europe
38835,33.0,canada,christian,n_america
235907,26.0,canada,christian,n_america
38881,25.0,spain,christian,europe
84749,23.0,usa,christian,n_america
183351,31.0,portugal,christian,europe
212952,47.0,spain,christian,europe
189275,47.0,usa,christian,n_america
38905,57.0,canada,christian,n_america
38913,24.0,switzerland,christian,europe
97699,17.0,australia,christian,ause
38924,39.0,usa,christian,n_america
38967,19.0,argentina,christian,s_america
38968,11.0,usa,christian,n_america
38969,18.0,usa,christian,n_america
38970,43.0,spain,christian,europe
38983,43.0,usa,christian,n_america
39009,30.0,canada,christian,n_america
95696,28.0,canada,christian,n_america
39012,24.0,australia,christian,ause
39070,74.0,usa,christian,n_america
74372,27.0,usa,christian,n_america
215158,48.0,usa,christian,n_america
39075,58.0,usa,christian,n_america
39090,34.0,germany,christian,europe
219742,14.0,germany,christian,europe
39091,37.0,france,christian,europe
39117,46.0,spain,christian,europe
206350,46.0,spain,christian,europe
39143,26.0,canada,christian,n_america
228097,37.0,canada,christian,n_america
117195,34.0,usa,christian,n_america
185860,53.0,usa,christian,n_america
39184,28.0,canada,christian,n_america
136413,43.0,usa,christian,n_america
39212,19.0,germany,christian,europe
39225,52.0,usa,christian,n_america
160470,22.0,usa,christian,n_america
170801,43.0,usa,christian,n_america
39238,43.0,canada,christian,n_america
39239,63.0,usa,christian,n_america
39249,32.0,germany,christian,europe
39260,65.0,canada,christian,n_america
39262,31.0,germany,christian,europe
39267,37.0,canada,christian,n_america
39275,28.0,germany,christian,europe
153674,48.0,usa,christian,n_america
137456,53.0,canada,christian,n_america
114724,32.0,usa,christian,n_america
186810,38.0,usa,christian,n_america
129313,16.0,usa,christian,n_america
83420,42.0,usa,christian,n_america
173296,40.0,usa,christian,n_america
81565,10.0,usa,christian,n_america
74582,32.0,usa,christian,n_america
149711,41.0,usa,christian,n_america
39286,19.0,usa,christian,n_america
39289,53.0,usa,christian,n_america
39314,53.0,england,christian,europe
39320,30.0,france,christian,europe
132973,35.0,usa,christian,n_america
264617,31.0,usa,christian,n_america
176412,51.0,usa,christian,n_america
49917,10.0,usa,christian,n_america
39360,40.0,usa,christian,n_america
39364,33.0,usa,christian,n_america
168403,23.0,spain,christian,europe
39382,31.0,usa,christian,n_america
197604,42.0,spain,christian,europe
214729,30.0,germany,christian,europe
270914,31.0,england,christian,europe
73366,25.0,germany,christian,europe
105707,33.0,spain,christian,europe
66163,42.0,spain,christian,europe
177709,20.0,spain,christian,europe
195001,25.0,usa,christian,n_america
39438,17.0,france,christian,europe
195667,25.0,canada,christian,n_america
228921,27.0,canada,christian,n_america
39444,23.0,usa,christian,n_america
39452,31.0,usa,christian,n_america
246631,35.0,singapore,buddism,en_asia
47711,19.0,england,christian,europe
74116,27.0,usa,christian,n_america
86063,16.0,singapore,buddism,en_asia
132905,22.0,spain,christian,europe
249320,32.0,spain,christian,europe
55199,25.0,usa,christian,n_america
199076,25.0,usa,christian,n_america
69025,27.0,spain,christian,europe
170315,31.0,spain,christian,europe
77199,53.0,spain,christian,europe
246078,47.0,usa,christian,n_america
39472,16.0,england,christian,europe
39473,45.0,usa,christian,n_america
39474,18.0,usa,christian,n_america
39479,26.0,spain,christian,europe
39487,18.0,usa,christian,n_america
238695,50.0,usa,christian,n_america
39494,28.0,usa,christian,n_america
39509,46.0,usa,christian,n_america
39514,57.0,england,christian,europe
199300,39.0,england,christian,europe
39530,27.0,usa,christian,n_america
39539,30.0,canada,christian,n_america
39549,37.0,canada,christian,n_america
39558,31.0,china,buddism,e_asia
39561,28.0,canada,christian,n_america
105329,31.0,canada,christian,n_america
39593,33.0,australia,christian,ause
123033,20.0,australia,christian,ause
55534,36.0,canada,christian,n_america
42320,34.0,usa,christian,n_america
42279,52.0,usa,christian,n_america
105194,16.0,usa,christian,n_america
166481,56.0,canada,christian,n_america
135914,31.0,england,christian,europe
233183,38.0,usa,christian,n_america
178114,69.0,usa,christian,n_america
108962,23.0,usa,christian,n_america
116812,20.0,canada,christian,n_america
121442,54.0,usa,christian,n_america
159856,37.0,canada,christian,n_america
196678,61.0,usa,christian,n_america
134378,23.0,usa,christian,n_america
223640,41.0,usa,christian,n_america
273944,47.0,usa,christian,n_america
80372,23.0,usa,christian,n_america
175356,54.0,usa,christian,n_america
156452,36.0,usa,christian,n_america
254905,50.0,usa,christian,n_america
39678,34.0,england,christian,europe
39686,56.0,usa,christian,n_america
200098,54.0,usa,christian,n_america
39711,31.0,germany,christian,europe
39712,37.0,argentina,christian,s_america
39745,22.0,germany,christian,europe
240661,38.0,italy,christian,europe
39772,30.0,others,others,others
89483,26.0,usa,christian,n_america
201531,29.0,usa,christian,n_america
232737,54.0,usa,christian,n_america
110346,18.0,usa,christian,n_america
39774,48.0,usa,christian,n_america
39778,25.0,others,others,others
39807,15.0,england,christian,europe
39809,22.0,spain,christian,europe
39813,34.0,spain,christian,europe
39827,44.0,spain,christian,europe
39841,40.0,argentina,christian,s_america
199750,56.0,usa,christian,n_america
39873,28.0,usa,christian,n_america
64893,21.0,england,christian,europe
195615,44.0,england,christian,europe
262799,29.0,england,christian,europe
39917,36.0,spain,christian,europe
39947,25.0,usa,christian,n_america
39966,28.0,australia,christian,ause
39967,13.0,usa,christian,n_america
39969,46.0,england,christian,europe
39972,47.0,spain,christian,europe
181802,31.0,italy,christian,europe
260825,27.0,spain,christian,europe
65950,28.0,netherlands,christian,europe
40020,27.0,usa,christian,n_america
40030,70.0,usa,christian,n_america
40033,20.0,germany,christian,europe
105523,24.0,austria,christian,europe
42307,31.0,usa,christian,n_america
195907,56.0,usa,christian,n_america
40125,18.0,canada,christian,n_america
115583,21.0,usa,christian,n_america
126394,16.0,usa,christian,n_america
40135,38.0,usa,christian,n_america
275059,28.0,usa,christian,n_america
40178,54.0,usa,christian,n_america
40185,22.0,spain,christian,europe
40203,54.0,usa,christian,n_america
40221,15.0,usa,christian,n_america
152040,40.0,england,christian,europe
189347,30.0,england,christian,europe
83221,29.0,usa,christian,n_america
55417,27.0,usa,christian,n_america
112316,14.0,usa,christian,n_america
40351,27.0,usa,christian,n_america
71789,60.0,canada,christian,n_america
203727,26.0,usa,christian,n_america
241354,33.0,usa,christian,n_america
262620,34.0,usa,christian,n_america
40420,24.0,usa,christian,n_america
131184,36.0,england,christian,europe
40422,36.0,canada,christian,n_america
40427,74.0,usa,christian,n_america
199142,19.0,canada,christian,n_america
40439,46.0,spain,christian,europe
161907,14.0,usa,christian,n_america
274629,16.0,usa,christian,n_america
133004,20.0,usa,christian,n_america
40479,15.0,usa,christian,n_america
178505,51.0,usa,christian,n_america
40523,36.0,canada,christian,n_america
149362,46.0,usa,christian,n_america
52665,37.0,usa,christian,n_america
164297,30.0,usa,christian,n_america
167049,21.0,usa,christian,n_america
113234,43.0,usa,christian,n_america
40569,47.0,usa,christian,n_america
40574,51.0,usa,christian,n_america
143031,24.0,usa,christian,n_america
40582,24.0,usa,christian,n_america
40586,33.0,germany,christian,europe
118530,22.0,germany,christian,europe
40592,41.0,usa,christian,n_america
40600,40.0,canada,christian,n_america
253468,83.0,usa,christian,n_america
40620,53.0,france,christian,europe
147419,28.0,canada,christian,n_america
126635,40.0,australia,christian,ause
94261,28.0,usa,christian,n_america
216817,29.0,australia,christian,ause
40667,31.0,england,christian,europe
40686,47.0,usa,christian,n_america
40826,19.0,canada,christian,n_america
111864,35.0,spain,christian,europe
166906,24.0,usa,christian,n_america
253148,58.0,usa,christian,n_america
170615,31.0,usa,christian,n_america
250371,25.0,canada,christian,n_america
211175,51.0,usa,christian,n_america
222818,57.0,usa,christian,n_america
230166,25.0,spain,christian,europe
144350,39.0,usa,christian,n_america
173971,25.0,usa,christian,n_america
185401,31.0,usa,christian,n_america
218037,33.0,usa,christian,n_america
40840,51.0,germany,christian,europe
40847,66.0,germany,christian,europe
205160,80.0,usa,christian,n_america
219218,24.0,usa,christian,n_america
268748,83.0,usa,christian,n_america
106428,37.0,usa,christian,n_america
180774,24.0,usa,christian,n_america
229312,22.0,usa,christian,n_america
69167,64.0,usa,christian,n_america
40900,47.0,usa,christian,n_america
40904,19.0,usa,christian,n_america
112921,15.0,usa,christian,n_america
40906,18.0,canada,christian,n_america
40907,28.0,usa,christian,n_america
249122,31.0,usa,christian,n_america
247952,41.0,usa,christian,n_america
265413,31.0,usa,christian,n_america
51977,33.0,usa,christian,n_america
76428,55.0,usa,christian,n_america
81501,17.0,usa,christian,n_america
234182,33.0,usa,christian,n_america
237122,13.0,usa,christian,n_america
56652,28.0,usa,christian,n_america
179173,15.0,usa,christian,n_america
89586,52.0,usa,christian,n_america
248230,46.0,usa,christian,n_america
235428,5.0,usa,christian,n_america
119902,18.0,canada,christian,n_america
177012,19.0,usa,christian,n_america
112222,79.0,switzerland,christian,europe
162480,14.0,malaysia,islam,islam
44294,14.0,australia,christian,ause
277065,34.0,usa,christian,n_america
102314,40.0,usa,christian,n_america
40954,29.0,usa,christian,n_america
40960,42.0,usa,christian,n_america
40963,31.0,canada,christian,n_america
40978,42.0,england,christian,europe
203772,34.0,canada,christian,n_america
158404,31.0,germany,christian,europe
249709,66.0,usa,christian,n_america
41005,20.0,france,christian,europe
58722,33.0,england,christian,europe
41009,47.0,usa,christian,n_america
69788,54.0,netherlands,christian,europe
73004,24.0,netherlands,christian,europe
41022,45.0,austria,christian,europe
241435,20.0,germany,christian,europe
41050,34.0,usa,christian,n_america
100961,26.0,england,christian,europe
163981,32.0,australia,christian,ause
41059,35.0,italy,christian,europe
41071,30.0,usa,christian,n_america
95736,34.0,canada,christian,n_america
57788,83.0,canada,christian,n_america
50248,53.0,usa,christian,n_america
75321,42.0,usa,christian,n_america
252042,34.0,usa,christian,n_america
242422,55.0,usa,christian,n_america
177510,27.0,spain,christian,europe
261983,34.0,spain,christian,europe
109124,37.0,england,christian,europe
178202,51.0,usa,christian,n_america
41104,52.0,usa,christian,n_america
187238,62.0,usa,christian,n_america
41120,27.0,england,christian,europe
41146,52.0,england,christian,europe
41160,57.0,canada,christian,n_america
114240,34.0,spain,christian,europe
108722,54.0,usa,christian,n_america
41211,30.0,usa,christian,n_america
151943,28.0,england,christian,europe
210557,50.0,usa,christian,n_america
166984,36.0,germany,christian,europe
251828,32.0,germany,christian,europe
217011,24.0,germany,christian,europe
46889,16.0,germany,christian,europe
265891,42.0,germany,christian,europe
41252,43.0,usa,christian,n_america
173155,34.0,usa,christian,n_america
194955,38.0,usa,christian,n_america
170683,49.0,usa,christian,n_america
41308,48.0,australia,christian,ause
41309,33.0,canada,christian,n_america
41310,39.0,england,christian,europe
196512,24.0,usa,christian,n_america
89477,53.0,canada,christian,n_america
113433,46.0,others,others,others
264222,35.0,usa,christian,n_america
266825,23.0,germany,christian,europe
41355,38.0,usa,christian,n_america
211985,39.0,canada,christian,n_america
206544,55.0,usa,christian,n_america
267665,29.0,canada,christian,n_america
73549,13.0,netherlands,christian,europe
41378,25.0,usa,christian,n_america
64595,31.0,usa,christian,n_america
41389,24.0,england,christian,europe
204482,28.0,canada,christian,n_america
51996,46.0,usa,christian,n_america
41411,18.0,usa,christian,n_america
231235,61.0,usa,christian,n_america
198316,49.0,england,christian,europe
115179,31.0,canada,christian,n_america
41432,57.0,usa,christian,n_america
274230,19.0,malaysia,islam,islam
41448,26.0,usa,christian,n_america
214019,49.0,usa,christian,n_america
235244,24.0,canada,christian,n_america
192984,40.0,usa,christian,n_america
221675,35.0,usa,christian,n_america
87400,26.0,canada,christian,n_america
111535,40.0,canada,christian,n_america
148370,47.0,canada,christian,n_america
184822,31.0,usa,christian,n_america
63483,34.0,usa,christian,n_america
41560,66.0,usa,christian,n_america
41574,63.0,usa,christian,n_america
231951,26.0,others,others,others
41612,32.0,usa,christian,n_america
41645,34.0,usa,christian,n_america
41656,28.0,usa,christian,n_america
41675,42.0,usa,christian,n_america
99899,21.0,usa,christian,n_america
41697,27.0,england,christian,europe
176289,44.0,usa,christian,n_america
